instance_type,region,cpu_usage,memory_usage,network_in,network_out,storage_usage,uptime_hours,cost,is_idle
t2.micro,ap-south-1,81.76882079620617,76.19663461897355,356.08724710924037,773.7549846984916,721.2488684073088,596.5798147539718,214.57302489841086,0
m5.large,eu-central-1,80.96691394120938,55.53213431220625,498.73033570385746,267.44486066736687,1238.9595435606107,304.7599778124434,344.3905965024817,0
t2.small,us-west-2,72.3900436686099,44.72603568307663,655.3953499857906,158.01785356358513,318.60589705755086,321.7811013207427,169.95806498415624,0
t2.small,eu-central-1,61.36253169234302,83.49202135319285,864.9633974528848,662.6240432338004,544.3204820537259,471.05923198851417,239.01207253551738,0
t2.small,ap-south-1,16.731197199603905,27.19683856621052,276.62114503554903,422.0210843921136,933.3294889004278,289.49192337792834,150.84323897031,0
t2.small,us-west-2,22.9302971275691,47.465647840276404,212.9948109086294,836.0320420367228,1886.5086570356518,358.82448019517676,245.6052669788635,0
t2.small,us-east-1,81.88433508216634,22.731603886141343,967.1319527268947,620.2040568749293,879.0535742882518,367.1604885328583,237.3591813327384,0
t2.micro,us-east-1,58.514324772767196,68.09376784985048,197.2401034387664,172.3351822333286,1395.3334181597013,283.00756529143734,166.57557846907974,0
t2.medium,us-east-1,10.735764129330372,79.67497589294479,530.6419630964702,858.2852538029285,659.1570003585166,306.6950733654836,214.63854632850317,0
m5.large,eu-central-1,18.11772342928257,38.20242642078181,627.0073559139717,306.8458109121967,428.6604367518171,610.0469578442934,272.5141812667635,0
c5.xlarge,us-west-2,63.08014152864446,75.79220899194286,587.2369788166944,369.7699923250286,305.3658801440902,286.94184436457954,347.5540320247058,0
m5.large,ap-south-1,10.404926707697495,38.994184980023356,177.42894132964886,421.8083309468336,749.7442973769524,214.7978437588397,184.61855522211502,0
c5.xlarge,ap-south-1,22.86464411339989,79.2000605068545,151.32422260325743,140.9794371234506,483.7898482344343,527.264570167048,333.83707578896906,0
c5.xlarge,eu-central-1,53.89870314932689,69.00752373379095,194.9350847149321,497.2123377844839,513.2188064290235,707.511222084074,460.1127659673557,0
m5.large,eu-central-1,65.35161581541546,72.31894049469352,627.0289154853513,198.65479286023378,1569.3667550965101,372.23118360402316,386.9632899709177,0
t2.micro,ap-south-1,62.156900760208046,21.170426114029542,589.9103988708889,420.7762613506814,228.50852770077358,261.7009656620512,117.93316664917714,0
t2.small,us-west-2,27.941544756844785,82.58267320981169,310.3667128330698,380.56783039366746,1204.058226323782,496.60140919111603,225.82057727006216,0
t2.micro,eu-central-1,66.97433770780287,67.233614484571,673.9967276610324,718.2720667412027,883.0304850682367,671.304189769736,226.54973104464932,0
t2.small,us-west-2,28.979926999744006,39.80882120009866,838.0607518500844,742.5364093061849,1111.789999835385,607.712125510809,256.67103748404566,0
t2.medium,ap-south-1,36.03197585274142,73.91065321582505,137.42106386193439,222.73030591127042,1213.0944269862853,523.7082515746124,263.9089751609997,0
c5.xlarge,us-west-2,69.71931240944193,38.298877896970446,548.3169491932381,393.24094990338097,764.0618500231008,363.8293782359517,403.93279824762266,0
m5.large,us-east-1,61.97063192377718,76.72899957179831,720.3793708924212,398.68252882546534,731.1959483317135,481.77769010363437,352.1636296721705,0
t2.medium,ap-south-1,77.93787283953424,27.317725376775904,327.0807343627184,221.12835514886802,1520.1233288028302,247.4473174782128,259.2593488819435,0
t2.small,us-east-1,62.60903138402747,65.73958853495172,376.99381476383417,738.7628040409525,1768.298578618083,553.0516206259483,303.3125429961033,0
t2.micro,ap-south-1,55.464688266837726,55.145400981919174,652.2741126904455,665.7826626683386,546.6469384253502,577.0499298267785,188.21061112383225,0
m5.large,us-east-1,17.493981426247398,26.274740562703652,908.1417640993632,252.3054290376278,375.7137689632681,701.8164439131579,292.9266949380242,1
c5.xlarge,us-west-2,39.41726424475468,35.72309883682453,828.9319782726094,393.3775268750392,1816.0324515056468,335.4066265474372,501.6742220070708,0
t2.medium,ap-south-1,31.216189414538036,20.80626235802546,624.8171971896252,184.64401988521138,829.8118345653176,209.59733790237178,171.98396087187302,0
c5.xlarge,ap-south-1,29.519171470326686,50.46991775519288,757.1995459815242,602.5652776744352,1192.3713031930656,483.7164015021183,478.40018761398784,0
t2.small,us-east-1,87.84084438019565,39.58224194940003,428.3402231870188,197.09753963889574,847.1776601360062,567.5310622863435,238.2848940925,0
c5.xlarge,us-west-2,41.44781797334083,58.89323647935432,676.868975288882,888.7473348999342,426.44420542289237,611.0118874591537,465.92617311464306,0
t2.micro,ap-south-1,81.36372441416907,39.32045750106012,519.5634320148013,724.5456597502898,1260.7969609059105,300.7442451729015,193.24484921453484,0
t2.medium,eu-central-1,60.49109007978103,39.49474224795401,270.9425228118048,412.19083966719603,1145.2535331853333,336.1114918992523,244.5334274354062,0
t2.medium,us-east-1,73.58490428333187,68.30755791755422,731.5644464895314,562.8511458234835,565.388406544155,466.5472811389941,282.16821121349403,0
t2.micro,ap-south-1,50.21096744841537,23.129284338592974,600.8181736139397,829.073452973127,1013.3642803741001,371.91242118440096,171.99975256627053,0
c5.xlarge,us-west-2,56.15231077010873,78.68817468747918,422.75942375823223,543.2794243166609,1634.5055072281625,647.4659730254714,609.1760855028125,0
t2.micro,us-west-2,49.401415505509114,75.3971518354268,920.2052710707677,239.59878911836415,1262.7669855942045,446.3552799441345,201.8844655925569,0
m5.large,us-west-2,25.61943902384356,63.407304409716424,118.84070604405994,402.96268446492746,374.4511887205907,615.7808949330415,266.99196163451006,0
t2.micro,us-west-2,67.79616922092043,58.55940205697998,384.1958361245464,774.5158920237964,1186.438695012443,501.922275450824,208.50567336499492,0
c5.xlarge,us-east-1,32.46178899526846,77.99966237907739,151.1932579998819,615.3704127916943,1464.9289387212564,602.0068736408982,526.7233159813876,0
t2.micro,ap-south-1,11.945277314516307,32.04646166936644,789.8745845994645,620.5795074670402,1626.8661304053526,372.98995299576836,185.1653614442182,0
t2.small,us-east-1,61.63778367257343,25.13299554240386,731.8967087024133,793.4571885507913,1332.4116415416802,632.3366434037619,288.00057587683375,0
t2.micro,us-east-1,24.168854352563915,35.568161044119975,398.21699686268533,815.1784459700037,474.78469617341074,342.77760408653126,127.42116518440184,0
t2.micro,us-west-2,85.23668674823314,71.64758811551238,708.0966119863657,835.834057423549,1478.3118798622893,483.97138016171124,247.46176657850557,0
c5.xlarge,eu-central-1,86.31428616020699,22.253567337221416,456.34350357635486,175.87935460252487,1419.2153229467294,311.28369885041457,452.1073527919484,0
m5.large,us-west-2,83.18915121763588,57.882444280426824,780.6284122801909,535.3008015704806,243.9683892931398,447.27379124562054,323.3300667405842,0
m5.large,eu-central-1,39.61269602043555,84.70343855243514,508.76529646303544,692.4076169746548,941.1458016624377,365.45110894452563,331.51131613394625,0
c5.xlarge,us-east-1,11.236529322309394,75.62024609944007,471.051755048499,705.541476101611,799.310444532272,338.6857839313514,368.4658803640345,0
c5.xlarge,us-west-2,84.26548500701803,53.89396978783331,941.2569239394709,585.372961576003,1404.9417156565582,702.8322093745795,659.9511357514924,0
c5.xlarge,us-west-2,44.254731865385146,24.13665910363175,325.7911899016302,233.42986814693933,589.0444621596573,283.2385348530999,282.25329639225623,0
t2.small,us-east-1,87.33238552349357,74.03927843507114,208.4026059969089,737.9364431533314,1263.5694613536652,609.4094354778456,293.23928187759026,0
t2.medium,us-west-2,87.08959816714022,58.933603031518686,626.0888019335124,676.0890668119566,1843.7707312655102,711.7657789312718,425.4645626919423,0
t2.micro,ap-south-1,78.24075643738881,27.470644808871846,972.389631055761,168.90861723922905,1636.044269975494,210.34877154484047,192.57898500174826,0
c5.xlarge,eu-central-1,33.55591136556686,26.100723513518155,440.055292354468,471.047859739501,1858.6239251897546,563.4942553018893,534.467444273082,0
c5.xlarge,eu-central-1,40.807818288154024,79.1257432633785,155.83308726590337,239.18191961744287,1961.310740478842,331.5141388892693,485.8325616549716,0
c5.xlarge,eu-central-1,78.09093372134855,63.4980170909751,405.3747405786107,369.98163657037753,219.20622861109297,221.05366865071832,315.9463390988443,0
m5.large,us-west-2,35.35376041250221,73.90364195558911,555.3384888876026,114.46487376454834,1320.9342974794597,409.502581057448,330.9229130392488,0
c5.xlarge,ap-south-1,23.5594197348874,77.13362851834738,245.73070596899234,420.2638947286066,943.1109159660316,686.3132612888551,467.1957786032981,0
t2.micro,us-west-2,54.544100996668014,57.16520288314094,692.2919962508429,539.9015369249684,1747.738082603219,206.1178490708388,193.83632294149174,0
c5.xlarge,eu-central-1,84.89238193286248,53.63401286407768,997.9744501091806,595.6660742616695,653.266463616437,505.7005598034865,520.6745249637617,0
t2.micro,us-west-2,65.68238373399784,47.97778167086436,506.5655283832994,630.7922761029681,1965.853080407137,460.72616886956865,240.7688729981761,0
t2.small,eu-central-1,55.604893607149194,40.601528206422756,419.2557010571914,769.033050481968,1304.6743451787452,654.1597654729446,278.0526790670957,0
t2.medium,us-east-1,17.77411950166148,48.24873745581627,460.63375015101997,272.370325820584,1628.3673240118958,243.68089155072533,234.56280366528347,0
m5.large,eu-central-1,59.20057813593358,70.30217762246016,203.631560555681,196.38545795077437,354.07919508098297,554.3935355410581,285.61436466781305,0
t2.micro,us-east-1,89.20430800834106,59.12502301598355,894.9462412836015,781.2297375183405,530.2241925659571,553.6570431853042,212.0762751011214,0
t2.small,us-east-1,21.20672121892192,78.014013847065,473.3430899692168,225.2902519141199,1565.1266114615657,547.9216087683873,248.96782202517147,0
t2.medium,us-east-1,51.46637218909894,48.8197009346472,448.54697028235717,879.8080650689562,239.5757396707825,690.0139373662192,270.6616980385964,0
t2.medium,eu-central-1,80.18984575423643,59.460822616719014,693.7212456374269,774.0305835189096,1670.380374608809,628.0055150835778,403.27172825161904,0
t2.medium,ap-south-1,69.26148942033635,61.034990950979264,497.83007883801116,500.7012847116793,225.1082336454406,221.82581764662314,193.11109576534216,0
t2.micro,eu-central-1,65.76125927962144,58.46031554991116,683.4101219270615,885.1371399376202,1382.813910310292,444.96308236634684,225.17213183371084,0
t2.small,us-west-2,66.19872671896874,65.67119525055855,155.30166111770876,177.90138328640336,857.1690564172505,406.93558922469344,199.57475146445606,0
c5.xlarge,us-west-2,38.75929209758041,35.433175444362405,832.3510093500047,342.4526089400813,1300.6907348945583,361.27655496721707,441.3765677093846,0
t2.small,ap-south-1,33.487347541159465,53.303645540476396,946.4535575914623,610.5795320324892,1452.8565325804047,434.6950970801306,260.3091375076987,0
t2.small,ap-south-1,74.74889243828109,26.774612182542597,683.8888475434474,380.005494778543,816.4553945353475,399.7809761615083,212.96404212716956,0
t2.small,ap-south-1,74.80907157433447,44.99323629691281,959.1093359729297,842.6980415846334,394.332406599504,424.81362793690596,231.8779928974269,0
t2.micro,us-east-1,79.3657854864083,51.698359460382186,236.28908293296698,152.50087054225406,325.36256194687815,709.2161701164941,173.00132621144195,0
t2.micro,ap-south-1,83.05924420451771,62.39457687045571,529.6745705323183,539.5294656487716,1260.084840612586,246.08914686978198,189.63478244652094,0
t2.micro,ap-south-1,50.90739190887503,81.78451841810323,641.6260605509025,572.6930139160916,1137.1796367214008,679.5600523161395,230.55456535893703,0
t2.small,ap-south-1,50.12130357497597,59.042319325643135,623.562982679068,622.1824990217793,1535.9618164180386,449.72309100493385,268.66647326421185,0
t2.micro,eu-central-1,73.86361431734201,68.33360455147638,461.3156011801389,304.53297866545154,1117.5239180070869,524.3459676597614,204.3349313168603,0
t2.medium,us-west-2,61.99711446222121,52.90729386718818,404.27596842963527,391.65314201589155,960.4024220555824,631.6951426412008,299.7911746946296,0
t2.micro,us-west-2,66.15735018061628,61.216762039461535,214.14162029537692,774.9444237319822,916.5569208252156,387.44077515761285,177.03427572304182,0
m5.large,ap-south-1,73.66341355488808,24.610594048695273,452.5682055060504,255.95421517612786,247.60442467580145,423.8193922057428,255.03457768990768,0
t2.micro,us-west-2,81.2004273454053,36.535452754720055,246.3947335949366,761.4942777386897,804.0029630539829,412.94960974493125,176.81114512652772,0
t2.micro,eu-central-1,37.03961254812286,43.52045105833402,760.9291088429966,550.1243383221939,1956.8362835440896,394.8601317185951,217.80117838552022,0
t2.micro,us-west-2,40.04663621119552,50.71206807542338,287.947841945131,709.7500089552657,1772.4000372087598,681.2752472563853,240.1982808906933,0
t2.micro,us-east-1,17.51855518726952,22.967168457654942,152.70877475608046,670.8858930107772,792.8805206615918,631.0435434203663,156.23424432182514,1
m5.large,eu-central-1,56.26241127969392,29.101566340965647,597.1295240355109,266.0091963079032,1258.03172911947,256.6799947287476,300.83521305736735,0
c5.xlarge,us-west-2,12.875381903739367,37.992930006434875,635.7067594474614,555.0501891470983,1725.134141963889,256.2241432880899,427.242291687745,0
t2.micro,us-west-2,47.24784145059681,83.14962490856828,884.721755152455,794.1785222440739,994.2938061501236,422.4921477235554,203.95388862830646,0
t2.medium,eu-central-1,53.411570776606126,41.537555461698304,619.2834511759137,445.6929894415435,232.32415475027173,251.3018359010607,177.30867603926455,0
m5.large,us-west-2,32.92330017026275,51.33266877728536,410.9327683511012,873.2726161786534,334.11883127355213,521.9284095409822,290.7753967734313,0
c5.xlarge,us-west-2,57.26666084552086,32.74635132799554,822.7106933736885,461.77208008137444,1118.706898427672,274.71963577610165,427.31114616131845,0
t2.micro,ap-south-1,12.440019995123954,59.700704619924934,586.2510038686789,214.22850933430774,1944.990876216581,471.63409726273653,201.980043707942,0
c5.xlarge,us-east-1,12.987855099937153,38.24440900853833,171.35225616807259,411.5477440621386,1447.777175993962,203.75437244193324,327.87318173918715,0
t2.medium,eu-central-1,75.80804485277267,33.454517598497745,609.265504281922,861.3619251124297,327.6491445894252,364.6301011745763,240.50449683089192,0
m5.large,ap-south-1,38.81525131290103,53.57722084898864,917.2166908794961,355.77667947188337,540.849576425353,552.1391763097809,321.9765274050807,0
m5.large,us-west-2,20.16484101215078,20.357876945427353,456.6813629483985,794.4785278936503,1588.38165779033,451.7002489184812,351.3905837380824,0
c5.xlarge,eu-central-1,51.77946080438435,20.498162122199645,366.6932217098201,805.0005453455118,1714.5915679212405,708.7001327194738,601.5058945852395,0
t2.micro,eu-central-1,71.59948424788887,34.23947259162075,229.12251131621804,380.1492194655689,1311.8502551394636,654.5339739544296,213.76268619235006,0
t2.small,us-east-1,27.265682199747452,22.386888562553374,236.30096974182158,166.6061264405057,1359.96170533367,386.7168051024386,183.77231831951943,0
m5.large,us-east-1,59.83123806552002,27.02167401849494,489.494335907637,679.6463273270546,251.00741069009234,223.6530015655828,223.48183552602282,0
